Datum,Wohnungsart,Zimmeranzahl,Wohnungsgrösse_m2,Verkaufspreis,Wohnungs_Adresse,Kanton,Latitude/Longitude,clean,Latitude,Longitude
2022-12-21,Neubau,4.5,115,0,"Schulstrasse 13, 8599 Salmsach, TG",TG,,clean,47.554768499999994,9.368919589096164
2022-12-21,Neubau,2.5,65,0,"Rue du Pont, 1958 Uvrier, VS",VS,,clean,46.2536534,7.4161944
2022-12-21,Neubau,4.5,154,0,"Rue du Pont, 1958 Uvrier, VS",VS,,clean,46.2536534,7.4161944
2022-12-21,Neubau,4.5,112,0,"Weidweg 7, 9470 Buchs SG, SG",SG,,clean,47.1453372,9.4862493
2022-12-21,Neubau,4.5,146,0,"3963 Crans-Montana, VS",VS,,clean,46.30872290202726,7.480706208493534
2022-12-21,Neubau,4.5,156,0,"3963 Crans-Montana, VS",VS,,clean,46.30872290202726,7.480706208493534
2022-12-21,Neubau,4.5,112,0,"Schulstrasse 13, 8599 Salmsach, TG",TG,,clean,47.554768499999994,9.368919589096164
2022-12-21,Neubau,4.5,148,0,"Schulstrasse 13, 8599 Salmsach, TG",TG,,clean,47.554768499999994,9.368919589096164
2022-12-21,Neubau,4.5,123,0,"Via dei Gelsi, 6533 Lumino, TI",TI,,clean,46.230798,9.0727102
2022-12-21,Neubau,4.5,111,0,"Gallusstrasse, 8856 Tuggen, SZ",SZ,,clean,47.2037896,8.9421184
2022-12-21,Neubau,3.5,76,0,"La Cua 7, 1563 Dompierre FR, FR",FR,,clean,46.851096600000005,6.993408699183347
2022-12-21,Neubau,4.5,78,0,"Chemin du Belvédère, 1030 Bussigny, VD",VD,,clean,46.5577403,6.5523377
2022-12-21,Neubau,4.5,108,0,"Rue de la Citadelle 11, 2610 St-Imier, BE",BE,,clean,47.15339875,6.994239404052443
2022-12-21,Neubau,4.5,136,0,"Hauptstrasse 54, 4461 Böckten, BL",BL,,clean,47.4623294,7.8344456
2022-12-21,Neubau,4.5,133,0,"Hauptstrasse 54, 4461 Böckten, BL",BL,,clean,47.4623294,7.8344456
2022-12-21,Neubau,5.5,184,0,"Oklahomastrasse 31, 9249 Oberstetten, SG",SG,,clean,47.448405199999996,9.088812209861324
2022-12-21,Neubau,4.5,114,0,"Oklahomastrasse 31, 9249 Oberstetten, SG",SG,,clean,47.448405199999996,9.088812209861324
2022-12-21,Neubau,6.0,135,0,"Le Crêt, 2735 Malleray, BE",BE,,clean,47.2410033,7.2713247
2022-12-21,Neubau,3.5,105,0,"Bourg de l'Auge, 1636 Broc, FR",FR,,clean,46.6041377,7.1001366
2022-12-21,Neubau,5.5,178,0,"Mattrütistrasse, 5442 Fislisbach, AG",AG,,clean,47.4359903,8.2964823
2022-12-21,Neubau,3.5,96,0,"Rue de la Citadelle 11, 2610 St-Imier, BE",BE,,clean,47.15339875,6.994239404052443
2022-12-21,Neubau,2.5,77,0,"Rue de la Citadelle 11, 2610 St-Imier, BE",BE,,clean,47.15339875,6.994239404052443
2022-12-21,Neubau,4.5,136,0,"Bergstrasse, 4500 Solothurn, SO",SO,,clean,47.2224773,7.5298779
2022-12-21,Neubau,4.5,131,0,"Überbauung Widen, 6362 Stansstad, NW",NW,,clean,unbekant,unbekannt
2022-12-21,Neubau,5.5,155,0,"Walhusen 6, 9526 Zuckenriet, SG",SG,,clean,47.4859395,9.1628596
2022-12-21,Neubau,4.5,110,0,"Gummenstrasse, 2555 Brügg BE, BE",BE,,clean,47.126269,7.2833592
2022-12-21,Neubau,4.5,178,0,"3963 Crans-Montana, VS",VS,,clean,46.30872290202726,7.480706208493534
2022-12-21,Neubau,4.5,112,0,"Chemin d'Arche 30, 1870 Monthey, VS",VS,,clean,46.260273600000005,6.955176749999998
2022-12-21,Neubau,4.5,104,0,"Route de Crans-Montana 61, 3960 Corin-de-la-Crête, VS",VS,,clean,46.2862697,7.5071427
2022-12-21,Neubau,4.5,154,0,"Crans-Montana, 3963 Crans-Montana, VS",VS,,clean,46.33806774999999,7.502476780512248
2022-12-21,Neubauprojekt,3.5,93,0,"Balatrain 13, 7304 Maienfeld, GR",GR,,clean,47.0051917,9.5315718
2022-12-21,Neubauprojekt,3.5,93,0,"Balatrain 25, 7304 Maienfeld, GR",GR,,clean,47.0051917,9.5315718
2022-12-21,Neubauprojekt,4.5,118,0,"Balatrain 13, 7304 Maienfeld, GR",GR,,clean,47.0051917,9.5315718
2022-12-21,Neubauprojekt,4.5,120,0,"Balatrain 21, 7304 Maienfeld, GR",GR,,clean,47.0051917,9.5315718
2022-12-21,Neubau,3.5,99,0,"1616 Attalens, FR",FR,,clean,46.50989433567251,6.851913353216374
2022-12-21,Neubau,6.0,135,0,"Le Crêt, 2735 Malleray, BE",BE,,clean,47.2410033,7.2713247
2022-12-21,Neubau,4.5,137,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,137,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,150,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,93,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,95,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,120,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,2.5,108,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,143,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,93,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,137,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,116,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,95,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,3.5,116,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,4.5,150,0,"Avenue de France 11, 1870 Monthey, VS",VS,,clean,46.253652849999995,6.9462375942070045
2022-12-21,Neubau,5.5,212,0,"Route de Bramois, 1950 Sion, VS",VS,,clean,46.2264699,7.3875288
2022-12-21,Neubau,4.5,142,0,"Route de Bramois, 1950 Sion, VS",VS,,clean,46.2264699,7.3875288
2022-12-21,Neubau,3.5,130,0,"Route de Bramois, 1950 Sion, VS",VS,,clean,46.2264699,7.3875288
2022-12-21,Neubau,4.5,123,0,"6616 Losone, TI",TI,,clean,46.16759601219512,8.760576409756098
2022-12-21,Neubau,4.5,142,0,"Sonnenbergstrasse 3, 9445 Rebstein, SG",SG,,clean,unbekant,unbekannt
2022-12-21,Neubau,5.5,215,0,"1803 Chardonne, VD",VD,,clean,46.477407160000006,6.82901125
2022-12-21,Neubau,2.5,53,0,"La Cua 7, 1563 Dompierre FR, FR",FR,,clean,46.851096600000005,6.993408699183347
2022-12-21,Neubauprojekt,4.5,113,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubau,4.5,0,0,"Zum Höhenweg, 3900 Brigerbad, VS",VS,,clean,unbekant,unbekannt
2022-12-21,Neubau,5.5,214,0,"Hinterdorf 10, 2577 Siselen BE, BE",BE,,clean,47.0341412,7.1908621
2022-12-21,Neubau,3.5,65,0,"Hinterdorf 10, 2577 Siselen BE, BE",BE,,clean,47.0341412,7.1908621
2022-12-21,Neubau,4.5,112,0,"Hinterdorf 10, 2577 Siselen BE, BE",BE,,clean,47.0341412,7.1908621
2022-12-21,Neubau,4.5,120,0,"Bielstrasse 12, 3237 Brüttelen, BE",BE,,clean,47.0230876,7.1498317792105315
2022-12-21,Neubau,3.5,103,0,"Bielstrasse 12, 3237 Brüttelen, BE",BE,,clean,47.0230876,7.1498317792105315
2022-12-21,Neubau,2.5,79,0,"Bielstrasse 12, 3237 Brüttelen, BE",BE,,clean,47.0230876,7.1498317792105315
2022-12-21,Neubau,2.5,79,0,"Bielstrasse 12, 3237 Brüttelen, BE",BE,,clean,47.0230876,7.1498317792105315
2022-12-21,Neubau,3.5,102,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubauprojekt,3.5,108,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubau,4.5,127,0,"Via Rinaldo Simen 22, 6648 Minusio, TI",TI,,clean,46.1735902,8.813805043642244
2022-12-21,Neubau,4.5,89,0,"1955 Chamoson, VS",VS,,clean,46.20323676551899,7.212383412303798
2022-12-21,Neubau,3.5,0,0,"1009 Pully, VD",VD,,clean,46.51063480752212,6.658596731268436
2022-12-21,Neubau,2.5,0,0,"1009 Pully, VD",VD,,clean,46.51063480752212,6.658596731268436
2022-12-21,Neubau,3.5,79,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubau,3.5,103,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubau,3.5,79,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubau,2.5,67,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubau,5.5,170,0,"Stockhornstrasse, 3125 Toffen, BE",BE,,clean,46.8588529,7.4930631
2022-12-21,Neubau,4.5,128,0,"Mühlehoschet 1c, 8867 Niederurnen, GL",GL,,clean,47.1252236,9.0487145
2022-12-21,Neubau,4.5,104,0,"3960 Corin-de-la-Crête, VS",VS,,clean,46.285339,7.5046652
2022-12-21,Neubau,5.5,170,0,"1923 Les Marécottes, VS",VS,,clean,46.1129171,7.0090229
2022-12-21,Neubau,2.5,40,0,"Pré Pury, 1749 Middes, FR",FR,,clean,unbekant,unbekannt
2022-12-21,Neubau,2.5,55,0,"Pré Pury, 1749 Middes, FR",FR,,clean,unbekant,unbekannt
2022-12-21,Neubau,4.5,122,0,"Pré Pury, 1749 Middes, FR",FR,,clean,unbekant,unbekannt
2022-12-21,Neubau,2.5,55,0,"Pré Pury, 1749 Middes, FR",FR,,clean,unbekant,unbekannt
2022-12-21,Neubau,4.5,81,0,"1525 Henniez, VD",VD,,clean,46.7422549,6.8834048
2022-12-21,Neubau,4.5,73,0,"1525 Henniez, VD",VD,,clean,46.7422549,6.8834048
2022-12-21,Neubau,3.5,102,0,"1347 Le Sentier, VD",VD,,clean,46.606022,6.2314896
2022-12-21,Neubau,4.5,135,0,"Sonnenstrasse, 3953 Leuk Stadt, VS",VS,,clean,46.3196425,7.6317464
2022-12-21,Neubau,5.5,152,0,"Brückenmoosstrasse, 3942 Raron, VS",VS,,clean,46.3092659,7.7940906
2022-12-21,Neubau,2.5,63,0,"Hinterdorfstrasse, 5707 Seengen, AG",AG,,clean,47.3281397,8.2052914
2022-12-21,Neubau,3.5,0,0,"1717 St. Ursen, FR",FR,,clean,46.7934533,7.2140875
2022-12-21,Neubau,3.5,115,0,"6942 Savosa, TI",TI,,clean,46.018003878125,8.94813003125
2022-12-21,Neubau,3.5,87,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,3.5,77,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,3.5,87,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,4.5,113,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,3.5,78,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,4.5,113,0,"Poststrasse 47, 7050 Arosa, GR",GR,,clean,46.7822849,9.6798375
2022-12-21,Neubau,3.5,76,0,"1525 Henniez, VD",VD,,clean,46.7422549,6.8834048
2022-12-21,Neubauprojekt,4.5,127,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,77,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,98,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,116,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,130,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,109,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,131,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,111,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,5.5,146,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,118,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,113,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,125,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,3.5,116,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,121,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,109,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,5.5,159,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,137,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,146,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubauprojekt,4.5,114,0,"Schwendetalstrasse, 9057 Schwende, AI",AI,,clean,47.2869715,9.4296722
2022-12-21,Neubau,3.5,87,0,"Route de la Perrausa, 1727 Corpataux, FR",FR,,clean,46.7463427,7.0964417
2022-12-21,Neubau,2.0,79,0,"Grande Combe 105, 3961 Grimentz, VS",VS,,clean,unbekant,unbekannt
2022-12-21,Neubau,5.5,129,0,"Hinterdorfstrasse, 5707 Seengen, AG",AG,,clean,47.3281397,8.2052914
2022-12-21,Neubau,2.5,65,0,"6830 Chiasso, TI",TI,,clean,45.835011709545455,9.027768345454545
2022-12-21,Neubau,0.0,0,0,"6598 Tenero, TI",TI,,clean,46.17711393636364,8.84797781818182
2022-12-21,unbekannt,1.5,43,0,"Schwendistrasse 32, 8898 Flumserberg Tannenbodenalp, SG",SG,,clean,unbekant,unbekannt
2022-12-21,unbekannt,2.5,57,0,"Talstrasse 22, 7270 Davos Platz, GR",GR,,clean,46.7952184,9.8245211
2022-12-21,unbekannt,3.5,79,0,"Bürgstrasse 14b, 3700 Spiez, BE",BE,,clean,46.683455300000006,7.694656353377102
2022-12-21,unbekannt,3.5,95,0,"Sankt Gallerstrasse 152, 9320 Arbon, TG",TG,,clean,unbekant,unbekannt
2022-12-21,serp_responsive#badge_new_building_lite,3.5,95,0,"Sankt Gallerstrasse 152, 9320 Arbon, TG",TG,,clean,unbekant,unbekannt
2022-12-21,unbekannt,5.5,111,0,"7220 Schiers, GR",GR,,clean,46.97061073262412,9.688098694858157
2022-12-21,unbekannt,4.5,197,0,"Unterdorfstrasse 29, 9443 Widnau, SG",SG,,clean,47.409422500000005,9.634641917457813
2022-12-21,unbekannt,122.0,0,0,"Unterdorfstrasse 29, 9443 Widnau, SG",SG,,clean,47.409422500000005,9.634641917457813
2022-12-21,unbekannt,4.5,134,0,"Stampfstrasse 27, 8645 Jona, SG",SG,,clean,47.2254328,8.8449964
2022-12-21,unbekannt,4.5,118,0,"Hechtackerstrasse 22, 9014 St. Gallen, SG",SG,,clean,47.4087595,9.3416381
2022-12-21,unbekannt,4.5,101,0,"Stegstrasse 4, 8132 Egg b. Zürich, ZH",ZH,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,75,0,"Chemin de Pra-Jean 17, 1615 Bossonnens, FR",FR,,clean,46.5238677,6.8563405
2022-12-21,unbekannt,4.5,118,0,"Schanzenstrasse, 3775 Lenk im Simmental, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,5.5,147,0,"Häbnistrasse 22, 5704 Egliswil, AG",AG,,clean,47.351445850000005,8.184148357763311
2022-12-21,unbekannt,3.5,94,0,"Normannenweg 24, 3232 Ins, BE",BE,,clean,47.000484,7.1038672
2022-12-21,unbekannt,5.5,147,0,"Weichselmattstrasse 10, 4103 Bottmingen, BL",BL,,clean,47.5228367,7.57552108670213
2022-12-21,serp_responsive#badge_new_building_lite,3.5,0,0,"Chemin du Milieu 81, 1920 Martigny, VS",VS,,clean,46.1125776,7.0639931
2022-12-21,unbekannt,3.5,107,0,"1913 Saillon, VS",VS,,clean,46.1702413406308,7.186334443692022
2022-12-21,unbekannt,4.5,143,0,"1913 Saillon, VS",VS,,clean,46.1702413406308,7.186334443692022
2022-12-21,unbekannt,2.5,70,0,"1913 Saillon, VS",VS,,clean,46.1702413406308,7.186334443692022
2022-12-21,unbekannt,4.5,124,0,"1913 Saillon, VS",VS,,clean,46.1702413406308,7.186334443692022
2022-12-21,unbekannt,6.5,192,0,"Rue des Plantées 8, 2023 Gorgier, NE",NE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,111,0,"Ober-Kuonimattweg 22, 6010 Kriens, LU",LU,,clean,47.0231838,8.30017625
2022-12-21,unbekannt,5.5,125,0,"Schlüsselstrasse 4, 8645 Jona, SG",SG,,clean,47.229413,8.830565409726017
2022-12-21,unbekannt,2.5,100,0,"Schützenstrasse 13, 4552 Derendingen, SO",SO,,clean,47.1944493,7.5845604
2022-12-21,unbekannt,7.0,0,0,"1820 Montreux, VD",VD,,clean,46.4311352006689,6.915873086287625
2022-12-21,serp_responsive#badge_new_building_lite,4.5,97,0,"Rue du Port 31, 1820 Montreux, VD",VD,,clean,46.442212049999995,6.896893654157193
2022-12-21,unbekannt,4.0,98,0,"1820 Montreux, VD",VD,,clean,46.4311352006689,6.915873086287625
2022-12-21,unbekannt,3.5,125,0,"Via Vitg dadens 10B, 7152 Sagogn, GR",GR,,clean,46.7896524,9.2525567
2022-12-21,unbekannt,4.5,125,0,"Gibelbach 5, 5647 Oberrüti, AG",AG,,clean,47.1644065,8.3934558
2022-12-21,unbekannt,2.5,70,0,"1196 Gland, VD",VD,,clean,46.42023974764031,6.27160490867347
2022-12-21,unbekannt,4.5,125,0,"2540 Grenchen, SO",SO,,clean,47.19456708811881,7.404544317821783
2022-12-21,unbekannt,3.5,77,0,"Via Cantonale 3, 6576 Gerra (Gambarogno), TI",TI,,clean,46.1228244,8.7857489
2022-12-21,unbekannt,8.0,234,0,"Via Bertaro Lambertenghi 2, 6900 Lugano, TI",TI,,clean,46.0087105,8.9575497
2022-12-21,unbekannt,4.5,81,0,"Brühlstrasse 125, 4500 Solothurn, SO",SO,,clean,47.2048942,7.5154585
2022-12-21,unbekannt,4.5,98,0,"Föhrenweg 14, 3250 Lyss, BE",BE,,clean,47.0701923,7.316181176230242
2022-12-21,unbekannt,3.5,75,0,"Oetlingerstrasse 150, 4057 Basel, BS",BS,,clean,47.5677545,7.594004
2022-12-21,unbekannt,4.5,101,0,"8580 Amriswil, TG",TG,,clean,47.5516419,9.299608279932547
2022-12-21,unbekannt,3.5,87,0,"Fliederstrasse 10, 9200 Gossau SG, SG",SG,,clean,47.4170634,9.243189020466207
2022-12-21,unbekannt,3.5,128,0,"Avenue des Alpes 6, 3960 Sierre, VS",VS,,clean,46.2935311,7.5301468
2022-12-21,unbekannt,2.5,68,0,"Chemin des Crêtes 44, 1997 Haute-Nendaz, VS",VS,,clean,46.184218,7.2913851
2022-12-21,unbekannt,4.5,125,0,"Hauptstrasse 9F, 2575 Gerolfingen, BE",BE,,clean,unbekant,unbekannt
2022-12-21,Neubau,4.5,0,0,"Weingartenstrasse 13, 8371 Busswil TG, TG",TG,,clean,47.4502873,9.0125455
2022-12-21,Neubau,3.5,0,0,"Weingartenstrasse 13, 8371 Busswil TG, TG",TG,,clean,47.4502873,9.0125455
2022-12-21,unbekannt,5.5,101,0,"8570 Weinfelden, TG",TG,,clean,47.56661834066209,9.111735588444722
2022-12-21,unbekannt,4.5,126,0,"Metzgerstrasse 7, 8406 Winterthur, ZH",ZH,,clean,47.49326925,8.703021037485481
2022-12-21,unbekannt,5.5,130,0,"Holenackerstrasse 47, 3027 Bern, BE",BE,,clean,46.9500068,7.380304032098445
2022-12-21,unbekannt,2.5,82,0,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,1.5,94,0,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,186,0,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,205,0,"Storchenweg 1, 3, 5, 9, 11, 13, 15 / Bertschenacker 11, 13, 15, 4104 Oberwil BL, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,96,0,"Lingerizstrasse 80, 2540 Grenchen, SO",SO,,clean,47.1872099,7.3782603
2022-12-21,unbekannt,5.5,135,0,"Walderstrasse 43C, 8340 Hinwil, ZH",ZH,,clean,47.2988314,8.848115670981967
2022-12-21,unbekannt,0.0,0,0,"Bodenmattstrasse 3, 3752 Wimmis, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,130,0,"Hallenrain 6, 4104 Oberwil BL, BL",BL,,clean,47.5146403,7.5633067
2022-12-21,unbekannt,5.5,103,0,"Mitteldorfstrasse 44, 9524 Zuzwil SG, SG",SG,,clean,47.47444135,9.11026689122272
2022-12-21,unbekannt,1.5,33,0,"Rohrstrasse 3, 3507 Biglen, BE",BE,,clean,46.925268700000004,7.629921352544588
2022-12-21,unbekannt,5.5,162,0,"Unterdorfstrasse 7, 3322 Urtenen-Schönbühl, BE",BE,,clean,47.0269839,7.5036087
2022-12-21,unbekannt,6.5,0,0,"4800 Zofingen, AG",AG,,clean,47.28609400978675,7.948882426047221
2022-12-21,unbekannt,4.5,122,0,"Feld 1, 3427 Utzenstorf, BE",BE,,clean,47.14232440000001,7.556042449999996
2022-12-21,unbekannt,4.5,164,0,"Johannes-Hirt-Strasse, 8804 Au ZH, ZH",ZH,,clean,47.2437423,8.6458935
2022-12-21,unbekannt,4.5,100,0,"Rue de l'Orée-du-Bois 13, 2300 La Chaux-de-Fonds, NE",NE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,1142,0,"Allée des Meuqueux 1, 2300 La Chaux-de-Fonds, NE",NE,,clean,47.1098555,6.833975936252653
2022-12-21,unbekannt,3.5,103,0,"Bürenstrasse 17, 3298 Oberwil b. Büren, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,6.0,285,0,"Rue des fougères 27, 1964 Conthey, VS",VS,,clean,46.2183435,7.3030783
2022-12-21,unbekannt,4.5,130,0,"7204 Untervaz, GR",GR,,clean,46.928524558902275,9.537216386211513
2022-12-21,unbekannt,5.5,130,0,"Girardstrasse 10, 2540 Grenchen, SO",SO,,clean,47.1918196,7.399262
2022-12-21,unbekannt,4.5,125,0,"Blauenweg 3, 4107 Ettingen, BL",BL,,clean,47.4816432,7.5457799
2022-12-21,unbekannt,4.5,112,0,"3363 Oberönz, BE",BE,,clean,47.179799,7.6946358
2022-12-21,unbekannt,4.5,131,0,"6017 Ruswil, LU",LU,,clean,47.08480489598573,8.1246368249777
2022-12-21,unbekannt,5.0,113,0,"1288 Aire-la-Ville, GE",GE,,clean,46.1916345,6.041865716666666
2022-12-21,unbekannt,4.5,144,0,"Bleike 19, 3911 Ried-Brig, VS",VS,,clean,46.3053198,8.010525
2022-12-21,unbekannt,5.5,181,0,"Bleike 19, 3911 Ried-Brig, VS",VS,,clean,46.3053198,8.010525
2022-12-21,unbekannt,5.5,143,0,"Selmattweg 4, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,5.5,143,0,"Selmattweg 4, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,2.5,69,0,"Laufenstrasse 59a, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,117,0,"Laufenstrasse 59a, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,102,0,"Laufenstrasse 59, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,81,0,"Laufenstrasse 59, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,81,0,"Laufenstrasse 59, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,108,0,"Laufenstrasse 59, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,2.5,73,0,"Chemin de la Cure 12, 1092 Belmont-sur-Lausanne, VD",VD,,clean,46.5197451,6.6804218
2022-12-21,unbekannt,4.5,112,0,"Säntisstrasse 29, 8580 Amriswil, TG",TG,,clean,47.54739295,9.307448749999999
2022-12-21,unbekannt,4.5,95,0,"Chemin des Moilles, 1873 Champoussin, VS",VS,,clean,46.2093188,6.8664271
2022-12-21,unbekannt,3.5,91,0,"Rue de l'Ancien-Comté 9, 1635 La Tour-de-Trême, FR",FR,,clean,46.6109798,7.0625102
2022-12-21,unbekannt,2.0,47,0,"Birkenweg 38, 3072 Ostermundigen, BE",BE,,clean,46.9473033,7.4860153
2022-12-21,unbekannt,3.5,96,0,"Selmattweg 4, 4246 Wahlen b. Laufen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,103,0,"Rue Cité-Derrière 3, 1005 Lausanne, VD",VD,,clean,46.5231237,6.6356758063218795
2022-12-21,unbekannt,4.5,120,0,"5737 Menziken, AG",AG,,clean,47.23988013632501,8.190131229474243
2022-12-21,unbekannt,4.5,118,0,"Blümlimattweg 1J, 3600 Thun, BE",BE,,clean,46.7574578,7.6358819
2022-12-21,unbekannt,1.5,30,0,"3716 Kandergrund, BE",BE,,clean,46.55408678256228,7.6627863991103204
2022-12-21,unbekannt,3.5,88,0,"Husmattstrasse 5, 3123 Belp, BE",BE,,clean,46.88592335,7.502242347679908
